confisca,USem73229confisca,N,Change_of_Possession,Eventverb,Derivational,confiscare,USem7126confiscare,V,Change_of_Possession
baleno,USem73279baleno,N,Phenomenon,Eventverb,Derivational,balenare,USemD66187balenare,V,Weather_verb
balenio,USem73280balenio,N,Phenomenon,Eventverb,Derivational,balenare,USemD66187balenare,V,Weather_verb
bracconaggio,USem73342bracconaggio,N,Purpose_Act,Eventverb,Derivational,cacciare,USem59115cacciare,V,Purpose_Act
noleggio,USem73605noleggio,N,Transaction,Eventverb,Derivational,noleggiare,USem74763noleggiare,V,Transaction
contrattacco,USem73631contrattacco,N,Purpose_Act,Eventverb,Derivational,contrattaccare,USem64971contrattaccare,V,Relational_Act
adattamento,USem73760adattamento,N,Symbolic_Creation,Eventverb,Derivational,adattare,USemD5182adattare,V,Purpose_Act
contenimento,USem72643contenimento,N,Purpose_Act,Eventverb,Derivational,contenere,USem72642contenere,V,Purpose_Act
saltello,USem73914saltello,N,Move,Eventverb,Derivational,saltellare,USemD66317saltellare,V,Move
traforo,USem62847traforo,N,Cause_Change_of_State,Eventverb,Derivational,traforare,USem62845traforare,V,Cause_Change_of_State
potatura,USem74316potatura,N,Cause_Constitutive_Change,Eventverb,Derivational,potare,USem74315potare,V,Cause_Constitutive_Change
rullaggio,USem74339rullaggio,N,Move,Eventverb,Derivational,rullare,USemD66403rullare,V,Move
abbandono,USem60059abbandono,N,Cause_Aspectual,Eventverb,Derivational,abbandonare,USem59592abbandonare,V,Cause_Aspectual
adunanza,USem73779adunanza,N,Human_Group,Eventverb,Derivational,adunare,USemD64009adunare,V,Relational_Change
morte,USem60117morte,N,Natural_Transition,Eventverb,Derivational,morire,USem7116morire,V,Natural_Transition
contrazione,USem72711contrazione,N,Change_of_State,Eventverb,Derivational,contrarre,USem67273contrarre,V,Change_of_State
uccisione,USem60112uccisione,N,Cause_Natural_Transition,Eventverb,Derivational,uccidere,USem4829uccidere,V,Cause_Natural_Transition
diradamento,USem72881diradamento,N,Change_of_State,Eventverb,Derivational,diradare,USem6821diradare,V,Change_of_State
ossidazione,USemD2832ossidazione,N,Change_of_State,Eventverb,Derivational,ossidare,USem62980ossidare,V,Change_of_State
persuasione,USem60899persuasione,N,Psychological_Event,Eventverb,Derivational,persuadere,USem60895persuadere,V,Directive_Speech_Act
arredamento,USem60285arredamento,N,Purpose_Act,Eventverb,Derivational,arredare,USemD1489arredare,V,Purpose_Act
interramento,USem72491interramento,N,Relational_Act,Eventverb,Derivational,interrare,USem66381interrare,V,Relational_Act
spostamento,USem60047spostamento,N,Cause_Change_Location,Eventverb,Derivational,spostare,USem60050spostare,V,Cause_Change_Location
rimozione,USem60141rimozione,N,Cause_Change_Location,Eventverb,Derivational,rimuovere,USem6857rimuovere,V,Cause_Change_Location
sbarco,USem60142sbarco,N,Change_of_Location,Eventverb,Derivational,sbarcare,USem68037sbarcare,V,Change_of_Location
sgombero,USem60144sgombero,N,Purpose_Act,Eventverb,Derivational,sgombrare,USem6858sgombrare,V,Purpose_Act
spedizione,USem60146spedizione,N,Purpose_Act,Eventverb,Derivational,spedire,USem6861spedire,V,Purpose_Act
superamento,USem60993superamento,N,Change_of_Location,Eventverb,Derivational,superare,USem60992superare,V,Change_of_Location
tiro,USem61069tiro,N,Purpose_Act,Eventverb,Derivational,tirare,USem61058tirare,V,Purpose_Act
trasferimento,USem74736trasferimento,N,Cause_Change_Location,Eventverb,Derivational,trasferire,USem6864trasferire,V,Cause_Change_Location
immagazzinamento,USem72197immagazzinamento,N,Purpose_Act,Eventverb,Derivational,immagazzinare,USem59512immagazzinare,V,Purpose_Act
distacco,USem60130distacco,N,Cause_Constitutive_Change,Eventverb,Derivational,distaccare,USem6966distaccare,V,Cause_Constitutive_Change
dirottamento,USem72885dirottamento,N,Cause_Act,Eventverb,Derivational,dirottare,USem64376dirottare,V,Cause_Act
carenaggio,USem73414carenaggio,N,Cause_Change_Location,Eventverb,Derivational,carenare,USemD66208carenare,V,Cause_Change_Location
avanzamento,USem61698avanzamento,N,Move,Eventverb,Derivational,avanzare,USem61697avanzare,V,Move
accrescimento,USem74747accrescimento,N,Change_of_Value,Eventverb,Derivational,accrescere,USem6812accrescere,V,Change_of_Value
aumento,USem74755aumento,N,Change_of_Value,Eventverb,Derivational,aumentare,USem3981aumentare,V,Change_of_Value
approdo,USem73890approdo,N,Move,Eventverb,Derivational,approdare,USem74752approdare,V,Change_of_Location
verifica,USem74760verifica,N,Acquire_Knowledge,Eventverb,Derivational,verificare,USem63056verificare,V,Acquire_Knowledge
affitto,USem74764affitto,N,Transaction,Eventverb,Derivational,affittare,USem7145affittare,V,Transaction
indagine,USem60475indagine,N,Purpose_Act,Eventverb,Derivational,indagare,USem59122indagare,V,Purpose_Act
acquisizione,USem74772acquisizione,N,Acquire_Knowledge,Eventverb,Derivational,acquisire,USem74769acquisire,V,Acquire_Knowledge
apprendimento,USem60672apprendimento,N,Acquire_Knowledge,Eventverb,Derivational,apprendere,USemD5405apprendere,V,Acquire_Knowledge
consultazione,USem74775consultazione,N,Acquire_Knowledge,Eventverb,Derivational,consultare,USemD63588consultare,V,Acquire_Knowledge
avviso,USem60081avviso,N,Give_Knowledge,Eventverb,Derivational,avvisare,USem7069avvisare,V,Give_Knowledge
inaugurazione,USem60066inaugurazione,N,Purpose_Act,Eventverb,Derivational,inaugurare,USem74776inaugurare,V,Purpose_Act
indagine,USem74768indagine,N,Acquire_Knowledge,Eventverb,Derivational,indagare,USem74767indagare,V,Acquire_Knowledge
chiarimento,USem60088chiarimento,N,Give_Knowledge,Eventverb,Derivational,chiarire,USem5035chiarire,V,Give_Knowledge
commento,USem60083commento,N,Cognitive_Event,Eventverb,Derivational,commentare,USem7071commentare,V,Cognitive_Event
confidenza,USem73232confidenza,N,Speech_Act,Eventverb,Derivational,confidare,USemD63560confidare,V,Speech_Act
descrizione,USem60084descrizione,N,Give_Knowledge,Eventverb,Derivational,descrivere,USem7072descrivere,V,Give_Knowledge
dimostrazione,USem60839dimostrazione,N,Purpose_Act,Eventverb,Derivational,dimostrare,USem60832dimostrare,V,Purpose_Act
dimostrazione,USem60841dimostrazione,N,Give_Knowledge,Eventverb,Derivational,dimostrare,USem60836dimostrare,V,Give_Knowledge
introduzione,USem74820introduzione,N,Cause_Constitutive_Change,Eventverb,Derivational,introdurre,USem74819introdurre,V,Cause_Constitutive_Change
presentazione,USem60098presentazione,N,Give_Knowledge,Eventverb,Derivational,presentare,USem7084presentare,V,Give_Knowledge
pubblicazione,USem60103pubblicazione,N,Purpose_Act,Eventverb,Derivational,pubblicare,USem7088pubblicare,V,Purpose_Act
bombardamento,USem73325bombardamento,N,Purpose_Act,Eventverb,Derivational,bombardare,USem74827bombardare,V,Purpose_Act
annullamento,USem60621annullamento,N,Cause_Change_of_State,Eventverb,Derivational,annullare,USem59719annullare,V,Cause_Change_of_State
diffusione,USem60092diffusione,N,Give_Knowledge,Eventverb,Derivational,diffondere,USem7074diffondere,V,Give_Knowledge
riforma,USemD6428riforma,N,Cause_Change,Eventverb,Derivational,riformare,USem61555riformare,V,Cause_Change
carbonizzazione,USem72679carbonizzazione,N,Phenomenon,Eventverb,Derivational,carbonizzare,USemTH383carbonizzare,V,Change_of_State
accumulazione,USem70175accumulazione,N,Non_Relational_Act,Eventverb,Derivational,accumulare,USem74909accumulare,V,Relational_Change
cristallizzazione,USem74657cristallizzazione,N,Cause_Change_of_State,Eventverb,Derivational,cristallizzare,USem67023cristallizzare,V,Cause_Change_of_State
dissoluzione,USem60356dissoluzione,N,Change_of_State,Eventverb,Derivational,dissolvere,USemD6343dissolvere,V,Change_of_State
impiego,USem60682impiego,N,Purpose_Act,Eventverb,Derivational,impiegare,USem6897impiegare,V,Cause_Relational_Change
degustazione,USem73716degustazione,N,Perception,Eventverb,Derivational,degustare,USem74914degustare,V,Perception
riduzione,USem60232riduzione,N,Cause_Change_of_Value,Eventverb,Derivational,ridurre,USem69767ridurre,V,Cause_Change_of_Value
frantumazione,USem60680frantumazione,N,Constitutive_Change,Eventverb,Derivational,frantumare,USem6931frantumare,V,Constitutive_Change
accatastamento,USem069705accatastamento,N,Cause_Relational_Change,Eventverb,Derivational,accatastare,USem069699accatastare,V,Cause_Relational_Change
inclusione,USem72291inclusione,N,Cause_Relational_Change,Eventverb,Derivational,includere,USem72293includere,V,Cause_Relational_Change
isolamento,USem72577isolamento,N,Purpose_Act,Eventverb,Derivational,isolare,USem63652isolare,V,Purpose_Act
abrogazione,USem74963abrogazione,N,Cause_Change_of_State,Eventverb,Derivational,abrogare,USem74962abrogare,V,Cause_Change_of_State
alterazione,USem68420alterazione,N,Phenomenon,Eventverb,Derivational,alterare,USem6663alterare,V,Cause_Change_of_State
gelata,USem71178gelata,N,Phenomenon,Eventverb,Derivational,gelare,USem4744gelare,V,Weather_verb
infiammazione,USemD5655infiammazione,N,Phenomenon,Eventverb,Derivational,infiammare,USem66776infiammare,V,Cause_Change_of_State
manifestazione,USem71293manifestazione,N,Phenomenon,Eventverb,Derivational,manifestare,USem60831manifestare,V,Event
grandinata,USem71217grandinata,N,Phenomenon,Eventverb,Derivational,grandinare,USem4746grandinare,V,Weather_verb
nevicata,USem69396nevicata,N,Phenomenon,Eventverb,Derivational,nevicare,USem6477nevicare,V,Weather_verb
retribuzione,USem74989retribuzione,N,Transaction,Eventverb,Derivational,retribuire,USem74988retribuire,V,Transaction
ferita,USem069650ferita,N,Experience_Event,Eventverb,Derivational,ferire,USem59999ferire,V,Cause_Experience_Event
turba,USem68867turba,N,Disease,Eventverb,Derivational,turbare,USemD65550turbare,V,Experience_Event
ritocco,USem69582ritocco,N,Cause_Change_of_State,Eventverb,Derivational,ritoccare,USemD65570ritoccare,V,Cause_Change_of_State
strido,USem70842strido,N,Stimulus,Eventverb,Derivational,stridere,USemD66473stridere,V,Non_Relational_Act
commemorazione,USem73429commemorazione,N,Purpose_Act,Eventverb,Derivational,commemorare,USemD66212commemorare,V,Purpose_Act
demarcazione,USem73275demarcazione,N,Relational_Act,Eventverb,Derivational,demarcare,USemD66154demarcare,V,Relational_Act
bocciata,USem73321bocciata,N,Cause_Motion,Eventverb,Derivational,bocciare,USemD66193bocciare,V,Cause_Motion
incavatura,USem75048incavatura,N,Opening,Eventverb,Derivational,incavare,USemD7353incavare,V,Cause_Change_of_State
indolenzimento,USem6143indolenzimento,N,Perception,Eventverb,Derivational,indolenzire,USemD5975indolenzire,V,Cause_Change_of_State
interdizione,USemD65761interdizione,N,Cause_Act,Eventverb,Derivational,interdire,USem66341interdire,V,Cause_Act
ornamento,USemD63683ornamento,N,Cause_Change_of_State,Eventverb,Derivational,ornare,USemD5090ornare,V,Cause_Change_of_State
condensazione,USemD66463condensazione,N,Change_of_State,Eventverb,Derivational,condensare,USemD63753condensare,V,Change_of_State
costernazione,USem73657costernazione,N,Experience_Event,Eventverb,Derivational,costernare,USemD66252costernare,V,Cause_Experience_Event
delibera,USem73205delibera,N,Judgement,Eventverb,Derivational,deliberare,USemD66081deliberare,V,Judgement
risalita,USem75156risalita,N,Cause_Change_of_Value,Eventverb,Derivational,risalire,USem75153risalire,V,Change_of_Value
risanamento,USem75178risanamento,N,Change_of_State,Eventverb,Derivational,risanare,USem75168risanare,V,Change_of_State
risanamento,USem75180risanamento,N,Cause_Change_of_State,Eventverb,Derivational,risanare,USem75171risanare,V,Cause_Change_of_State
risanamento,USem75182risanamento,N,Cause_Change,Eventverb,Derivational,risanare,USem75173risanare,V,Cause_Change
sfaldamento,USem75293sfaldamento,N,Change,Eventverb,Derivational,disgregare,USem74930disgregare,V,Change
sgravio,USem75317sgravio,N,Cause_Change,Eventverb,Derivational,sgravare,USem75316sgravare,V,Cause_Change
addomesticamento,USem75369addomesticamento,N,Relational_Act,Eventverb,Derivational,addomesticare,USem59652addomesticare,V,Relational_Act
sfrigolio,USem75388sfrigolio,N,Stimulus,Eventverb,Derivational,sfrigolare,USem75368sfrigolare,V,Change_of_State
affaticamento,USem75465affaticamento,N,Change_of_State,Eventverb,Derivational,affaticare,USemD62351affaticare,V,Change_of_State
laicizzazione,USem75468laicizzazione,N,Change_of_State,Eventverb,Derivational,laicizzare,USem75461laicizzare,V,Change_of_State
affiatamento,USem75481affiatamento,N,Experience_Event,Eventverb,Derivational,affiatare,USemD66540affiatare,V,Experience_Event
spezzettatura,USem75534spezzettatura,N,Cause_Constitutive_Change,Eventverb,Derivational,spezzettare,USem75532spezzettare,V,Cause_Constitutive_Change
afflusso,USem75537afflusso,N,Change_of_Location,Eventverb,Derivational,affluire,USem63012affluire,V,Change_of_Location
spezzettamento,USem75553spezzettamento,N,Cause_Constitutive_Change,Eventverb,Derivational,spezzettare,USem75532spezzettare,V,Cause_Constitutive_Change
spennellata,USem75581spennellata,N,Cause_Change_of_State,Eventverb,Derivational,spennellare,USem75572spennellare,V,Cause_Change_of_State
aggiustamento,USem75609aggiustamento,N,Purpose_Act,Eventverb,Derivational,aggiustare,USem59154aggiustare,V,Cause_Change_of_State
specializzazione,USem75640specializzazione,N,Acquire_Knowledge,Eventverb,Derivational,specializzare,USem75586specializzare,V,Acquire_Knowledge
spersonalizzazione,USem75653spersonalizzazione,N,Cause_Change,Eventverb,Derivational,spersonalizzare,USem75652spersonalizzare,V,Cause_Change
spersonalizzazione,USem75655spersonalizzazione,N,Experience_Event,Eventverb,Derivational,spersonalizzare,USemD66566spersonalizzare,V,Experience_Event
allacciamento,USem75665allacciamento,N,Cause_Relational_Change,Eventverb,Derivational,allacciare,USem75666allacciare,V,Cause_Relational_Change
spigolatura,USem75672spigolatura,N,Purpose_Act,Eventverb,Derivational,spigolare,USem75659spigolare,V,Purpose_Act
spossatezza,USem75683spossatezza,N,Change_of_State,Eventverb,Derivational,spossare,USem75682spossare,V,Change_of_State
alleggerimento,USem75704alleggerimento,N,Cause_Change_of_State,Eventverb,Derivational,alleggerire,USem75698alleggerire,V,Cause_Change_of_State
allettamento,USem75713allettamento,N,Psychological_Event,Eventverb,Derivational,allettare,USem75710allettare,V,Psychological_Event
allocazione,USem75718allocazione,N,Purpose_Act,Eventverb,Derivational,allocare,USemD66571allocare,V,Purpose_Act
allucinazione,USem75721allucinazione,N,Disease,Eventverb,Derivational,allucinare,USem63136allucinare,V,Cause_Change_of_State
allungo,USem75722allungo,N,Move,Eventverb,Derivational,allungare,USem62281allungare,V,Cause_Change_of_State
ambientamento,USem75747ambientamento,N,Event,Eventverb,Derivational,ambientare,USem63162ambientare,V,Event
ammaccatura,USem75751ammaccatura,N,Cause_Change_of_State,Eventverb,Derivational,ammaccare,USemTH489ammaccare,V,Cause_Change
riedificazione,USem75779riedificazione,N,Physical_Creation,Eventverb,Derivational,riedificare,USem75777riedificare,V,Physical_Creation
tabulazione,USem75807tabulazione,N,Mental_Creation,Eventverb,Derivational,tabulare,USem75805tabulare,V,Mental_Creation
contaminazione,USem73194contaminazione,N,Cause_Change_of_State,Eventverb,Derivational,contaminare,USem75953contaminare,V,Cause_Change_of_State
amoreggiamento,USem76079amoreggiamento,N,Psychological_Event,Eventverb,Derivational,amoreggiare,USemTH152amoreggiare,V,Cooperative_Activity
andamento,USem76086andamento,N,Event,Eventverb,Derivational,andare,USem60042andare,V,Event
animazione,USem76091animazione,N,Cause_Change_of_State,Eventverb,Derivational,animare,USem64346animare,V,Cause_Change_of_State
annaspare,USem76111annaspare,V,Act,Eventverb,Derivational,agire,USemD5371agire,V,Act
annegamento,USem76122annegamento,N,Natural_Transition,Eventverb,Derivational,annegare,USemD65760annegare,V,Natural_Transition
annientamento,USem76129annientamento,N,Cause_Change_of_State,Eventverb,Derivational,annientare,USem76133annientare,V,Cause_Change_of_State
annuvolamento,USem76154annuvolamento,N,Event,Eventverb,Derivational,annuvolare,USemTH375annuvolare,V,Change_of_State
anticipazione,USem76161anticipazione,N,Cause_Change_of_State,Eventverb,Derivational,anticipare,USem63191anticipare,V,Cause_Change_of_State
anticipazione,USem76163anticipazione,N,Transaction,Eventverb,Derivational,anticipare,USem63192anticipare,V,Transaction
anticipo,USem76165anticipo,N,Transaction,Eventverb,Derivational,anticipare,USem63192anticipare,V,Transaction
anticipo,USem76168anticipo,N,Cause_Change_of_State,Eventverb,Derivational,anticipare,USem63191anticipare,V,Cause_Change_of_State
appannamento,USem76187appannamento,N,Cause_Change_of_State,Eventverb,Derivational,appannare,USem76184appannare,V,Cause_Change_of_State
appiattimento,USem76205appiattimento,N,Cause_Change_of_State,Eventverb,Derivational,appiattire,USem76203appiattire,V,Cause_Change_of_State
pennellata,USem76219pennellata,N,Cause_Change_of_State,Eventverb,Derivational,pennellare,USem76217pennellare,V,Cause_Change_of_State
apprezzamento,USem76248apprezzamento,N,Experience_Event,Eventverb,Derivational,apprezzare,USem62405apprezzare,V,Experience_Event
approfondimento,USem76265approfondimento,N,Acquire_Knowledge,Eventverb,Derivational,approfondire,USem76263approfondire,V,Cognitive_Event
approfondimento,USem76266approfondimento,N,Cognitive_Event,Eventverb,Derivational,approfondire,USem76263approfondire,V,Cognitive_Event
appropriazione,USem76267appropriazione,N,Change_of_Possession,Eventverb,Derivational,appropriare,USem59340appropriare,V,Change_of_Possession
archiviazione,USem76278archiviazione,N,Cause_Change_Location,Eventverb,Derivational,archiviare,USemD6030archiviare,V,Cause_Change_Location
scalata,USem69895scalata,N,Change_of_Location,Eventverb,Derivational,scalare,USem64185scalare,V,Change_of_Location
transito,USem61217transito,N,Change_of_Location,Eventverb,Derivational,transitare,USem61199transitare,V,Change_of_Location
erosione,USem76555erosione,N,Cause_Change_of_State,Eventverb,Derivational,erodere,USemD76553erodere,V,Cause_Change_of_State
appagamento,USem60686appagamento,N,Cause_Change,Eventverb,Derivational,appagare,USem6665appagare,V,Cause_Change
automatizzazione,USem77020automatizzazione,N,Cause_Change_of_State,Eventverb,Derivational,automatizzare,USem67012automatizzare,V,Cause_Change_of_State
automazione,USem77023automazione,N,Cause_Change_of_State,Eventverb,Derivational,automatizzare,USem67012automatizzare,V,Cause_Change_of_State
autoriparazione,USem77035autoriparazione,N,Cause_Change_of_State,Eventverb,Derivational,riparare,USemD5134riparare,V,Cause_Change_of_State
bloccaggio,USem77272bloccaggio,N,Cause_Change_of_State,Eventverb,Derivational,bloccare,USem74638bloccare,V,Cause_Act
calcificazione,USem77435calcificazione,N,Cause_Change_of_State,Eventverb,Derivational,calcificare,USem77440calcificare,V,Change_of_State
cambio,USem77465cambio,N,Cause_Change,Eventverb,Derivational,cambiare,USemD5415cambiare,V,Cause_Change
radiocontaminazione,USem77501radiocontaminazione,N,Cause_Change_of_State,Eventverb,Derivational,contaminare,USem75953contaminare,V,Cause_Change_of_State
scottata,USem77624scottata,N,Cause_Change_of_State,Eventverb,Derivational,scottare,USem76697scottare,V,Cause_Change_of_State
distruzione,USem77711distruzione,N,Cause_Change_of_State,Eventverb,Derivational,distruggere,USemD5312distruggere,V,Cause_Change_of_State
rovina,USem77713rovina,N,Cause_Change_of_State,Eventverb,Derivational,rovinare,USem61285rovinare,V,Cause_Change_of_State
sterminio,USem77717sterminio,N,Event,Eventverb,Derivational,sterminare,USem77716sterminare,V,Cause_Natural_Transition
test,USem77776test,N,Acquire_Knowledge,Eventverb,Derivational,verificare,USem63056verificare,V,Acquire_Knowledge
verifica,USem77795verifica,N,Acquire_Knowledge,Eventverb,Derivational,verificare,USem63056verificare,V,Acquire_Knowledge
alcolizzazione,USem77818alcolizzazione,N,Cause_Change_of_State,Eventverb,Derivational,alcolizzare,USem77817alcolizzare,V,Cause_Change_of_State
camuffamento,USem77961camuffamento,N,Cause_Change_of_State,Eventverb,Derivational,camuffare,USem76542camuffare,V,Cause_Change_of_State
svenimento,USem77983svenimento,N,Phenomenon,Eventverb,Derivational,svenire,USem61330svenire,V,Change
amore,USem60282amore,N,Experience_Event,Eventverb,Derivational,amare,USem62968amare,V,Experience_Event
rispetto,USem5848rispetto,N,Experience_Event,Eventverb,Derivational,rispettare,USem60051rispettare,V,Experience_Event
avvilimento,USem5890avvilimento,N,Experience_Event,Eventverb,Derivational,avvilire,USem6594avvilire,V,Experience_Event
digitalizzazione,USem78206digitalizzazione,N,Cause_Change_of_State,Eventverb,Derivational,digitalizzare,USemD63700digitalizzare,V,Cause_Change_of_State
sforamento,USem78229sforamento,N,Change,Eventverb,Derivational,sforare,USem78228sforare,V,Change
festeggiamento,USem78263festeggiamento,N,Purpose_Act,Eventverb,Derivational,festeggiare,USemD7080festeggiare,V,Purpose_Act
impaginatura,USem78287impaginatura,N,Physical_Creation,Eventverb,Derivational,impaginare,USem63763impaginare,V,Physical_Creation
impaginazione,USem78288impaginazione,N,Physical_Creation,Eventverb,Derivational,impaginare,USem63763impaginare,V,Physical_Creation
rottamazione,USem78309rottamazione,N,Cause_Constitutive_Change,Eventverb,Derivational,rottamare,USem78308rottamare,V,Cause_Constitutive_Change
centrifugazione,USem78314centrifugazione,N,Cause_Change_of_State,Eventverb,Derivational,centrifugare,USem61805centrifugare,V,Cause_Change_of_State
citazionismo,USem78340citazionismo,N,Phenomenon,Eventverb,Derivational,citare,USem7070citare,V,Reporting_Event
complottismo,USem78342complottismo,N,Phenomenon,Eventverb,Derivational,complottare,USemD66240complottare,V,Psychological_Event
contrattura,USem78365contrattura,N,Phenomenon,Eventverb,Derivational,contrarre,USemD5358contrarre,V,Cause_Change_of_State
deperimento,USem78383deperimento,N,Change_of_State,Eventverb,Derivational,deperire,USem78377deperire,V,Change_of_State
mistificazione,USem78411mistificazione,N,Cause_Change,Eventverb,Derivational,mistificare,USem67146mistificare,V,Cause_Change
evangelizzazione,USem78415evangelizzazione,N,Cause_Change,Eventverb,Derivational,evangelizzare,USemD5520evangelizzare,V,Cause_Change
guarigione,USem78429guarigione,N,Cause_Change_of_State,Eventverb,Derivational,guarire,USemD66508guarire,V,Change_of_State
vitaminizzazione,USem78478vitaminizzazione,N,Cause_Change_of_State,Eventverb,Derivational,vitaminizzare,USem78477vitaminizzare,V,Cause_Change_of_State
termoregolazione,USem78495termoregolazione,N,Cause_Change_of_State,Eventverb,Derivational,termoregolare,USem78494termoregolare,V,Cause_Change_of_State
termofissaggio,USem78521termofissaggio,N,Cause_Change_of_State,Eventverb,Derivational,termofissare,USem78520termofissare,V,Cause_Change_of_State
migrazione,USem78617migrazione,N,Change_of_Location,Eventverb,Derivational,migrare,USem6998migrare,V,Change_of_Location
disintossicazione,USem78615disintossicazione,N,Cause_Change_of_State,Eventverb,Derivational,disintossicare,USem65198disintossicare,V,Cause_Change_of_State
disgelo,USem78598disgelo,N,Change_of_State,Eventverb,Derivational,disgelare,USemD78167disgelare,V,Change_of_State
emancipazione,USem78692emancipazione,N,Cause_Change,Eventverb,Derivational,emancipare,USem76772emancipare,V,Cause_Change
emendamento,USem78698emendamento,N,Cause_Change,Eventverb,Derivational,emendare,USem78697emendare,V,Cause_Change
emendazione,USem78699emendazione,N,Cause_Change,Eventverb,Derivational,emendare,USem78697emendare,V,Cause_Change
essiccamento,USem78709essiccamento,N,Cause_Change_of_State,Eventverb,Derivational,essiccare,USemD5229essiccare,V,Cause_Change_of_State
espatrio,USem78712espatrio,N,Change_of_Location,Eventverb,Derivational,espatriare,USem78711espatriare,V,Change_of_Location
epurazione,USem78721epurazione,N,Cause_Change_of_State,Eventverb,Derivational,epurare,USem65294epurare,V,Cause_Change_of_State
investitura,USem78725investitura,N,Purpose_Act,Eventverb,Derivational,investire,USem76784investire,V,Purpose_Act
esautorazione,USem78730esautorazione,N,Purpose_Act,Eventverb,Derivational,esautorare,USem78728esautorare,V,Purpose_Act
fertilizzazione,USem78757fertilizzazione,N,Cause_Change_of_State,Eventverb,Derivational,fertilizzare,USemD2790fertilizzare,V,Cause_Change_of_State
foratura,USem78763foratura,N,Cause_Change_of_State,Eventverb,Derivational,forare,USemD3691forare,V,Cause_Change_of_State
imbarcamento,USem78770imbarcamento,N,Change_of_State,Eventverb,Derivational,imbarcare,USemD66814imbarcare,V,Change_of_State
fresatura,USem78850fresatura,N,Cause_Change_of_State,Eventverb,Derivational,fresare,USemD5707fresare,V,Cause_Change_of_State
fruttificazione,USem78854fruttificazione,N,Non_Relational_Act,Eventverb,Derivational,fruttificare,USem78853fruttificare,V,Non_Relational_Act
abbellimento,USem60251abbellimento,N,Cause_Change_of_State,Eventverb,Derivational,abbellire,USem59748abbellire,V,Cause_Change_of_State
accelerata,USem74363accelerata,N,Cause_Change,Eventverb,Derivational,accelerare,USem59750accelerare,V,Cause_Change
addensamento,USem75343addensamento,N,Change_of_State,Eventverb,Derivational,addensare,USem74643addensare,V,Change_of_State
aerazione,USem75434aerazione,N,Cause_Change_of_State,Eventverb,Derivational,aerare,USemTH531aerare,V,Cause_Change_of_State
bagnatura,USem72566bagnatura,N,Cause_Change_of_State,Eventverb,Derivational,bagnare,USemD5980bagnare,V,Cause_Change_of_State
aggiornamento,USem75596aggiornamento,N,Purpose_Act,Eventverb,Derivational,aggiornare,USem75594aggiornare,V,Purpose_Act
aggravamento,USem63022aggravamento,N,Change_of_State,Eventverb,Derivational,aggravare,USem63021aggravare,V,Change_of_State
bollita,USem73324bollita,N,Cause_Change_of_State,Eventverb,Derivational,bollire,USemD1335bollire,V,Cause_Change_of_State
bollitura,USem60286bollitura,N,Cause_Change_of_State,Eventverb,Derivational,bollire,USemD1335bollire,V,Cause_Change_of_State
allagamento,USem63028allagamento,N,Change_of_State,Eventverb,Derivational,allagare,USem63027allagare,V,Change_of_State
allargamento,USem5025allargamento,N,Cause_Change_of_State,Eventverb,Derivational,allargare,USem4000allargare,V,Cause_Change_of_State
allentamento,USem71392allentamento,N,Cause_Change_of_State,Eventverb,Derivational,allentare,USem63030allentare,V,Change_of_State
allineamento,USem60256allineamento,N,Cause_Relational_Change,Eventverb,Derivational,allineare,USem6662allineare,V,Cause_Relational_Change
burocratizzazione,USem73364burocratizzazione,N,Purpose_Act,Eventverb,Derivational,burocratizzare,USemD76978burocratizzare,V,Purpose_Act
alterazione,USem60284alterazione,N,Cause_Change_of_State,Eventverb,Derivational,alterare,USem6663alterare,V,Cause_Change_of_State
capovolgimento,USem73406capovolgimento,N,Cause_Change_of_State,Eventverb,Derivational,capovolgere,USem66881capovolgere,V,Cause_Change_of_State
carenaggio,USem73419carenaggio,N,Cause_Change_of_State,Eventverb,Derivational,carenare,USem63438carenare,V,Cause_Change_of_State
centralizzazione,USem73456centralizzazione,N,Cause_Change_of_State,Eventverb,Derivational,centralizzare,USem66997centralizzare,V,Cause_Change_of_State
appesantimento,USem73883appesantimento,N,Cause_Change_of_State,Eventverb,Derivational,appesantire,USem76190appesantire,V,Cause_Change_of_State
cicatrizzazione,USem73470cicatrizzazione,N,Change_of_State,Eventverb,Derivational,cicatrizzare,USemD7196cicatrizzare,V,Change_of_State
civilizzazione,USem73540civilizzazione,N,Cause_Change_of_State,Eventverb,Derivational,civilizzare,USemD5727civilizzare,V,Cause_Change_of_State
climatizzazione,USem73543climatizzazione,N,Cause_Change_of_State,Eventverb,Derivational,climatizzare,USemD66236climatizzare,V,Cause_Change_of_State
asciugatura,USem72557asciugatura,N,Change_of_State,Eventverb,Derivational,asciugare,USem3999asciugare,V,Change_of_State
coagulazione,USemD5174coagulazione,N,Cause_Change_of_State,Eventverb,Derivational,coagulare,USem78188coagulare,V,Cause_Change_of_State
coagulazione,USem78191coagulazione,N,Cause_Change_of_State,Eventverb,Derivational,coagulare,USem62434coagulare,V,Cause_Change_of_State
coagulo,USem78185coagulo,N,Change_of_State,Eventverb,Derivational,coagulare,USemD7054coagulare,V,Change_of_State
colmata,USem72791colmata,N,Cause_Change_of_State,Eventverb,Derivational,colmare,USemD65860colmare,V,Cause_Change_of_State
